Property_ID,price
125545,16363.856
41285,45024.496
132475,131732.47
47872,33905.76
36273,9303.912
80713,6910
44963,56583.348
131586,5530.5786
175214,6879.0513
6163,16155.7
99712,9994.929
94441,71015.016
80397,29860.27
51853,32904.8
150983,18227.438
51259,33430.055
151424,19923.16
37148,13924.042
162061,22596.75
144876,19432.838
23753,32194.162
88866,5814.615
183679,12705.521
90892,21518.336
156062,14303.769
93643,29314.656
24938,13399.69
139937,5103.7905
105691,15516.706
178022,60992.145
138274,5139.4023
161524,17215.408
189757,12619.817
89627,21351.307
136326,25408.34
159686,15480.906
186226,7175.033
131703,5069.3105
188340,22683.006
120894,22106.244
159014,61748.953
41540,4530.993
174069,9813.713
92169,13858.611
173787,12495.104
21036,41832.504
69231,26506.982
16768,13523.474
166399,24496.42
71109,23626.848
137246,14948.421
47618,6320.0596
96347,50522.81
65215,22501.441
25236,58792.05
75226,25668.453
115959,27705.873
10786,19595.322
35845,9253.015
17061,58970.73
98556,28610.852
108022,45382
151113,95506.58
38949,7290.1436
64104,12269.177
123257,31965.629
158800,5677.5806
165115,22991.11
111896,192388.05
59594,24157.773
60899,10164.484
166782,10106.268
130105,49457.426
182387,19533.396
122120,41641.887
52890,26249.887
88874,4586.7905
103170,10969.234
113744,6911.45
108566,5853.1543
121227,35652.754
10011,44358.934
84461,6896.6025
98229,5831.6084
9527,42927.66
56012,35942.527
152851,37376.703
103626,3451.0403
93329,13780.563
160529,20316.09
44049,140704.05
44725,102384.19
92042,18494.924
163921,18294.902
44641,9455.322
136266,23462.508
111141,9298.2
9531,26267.266
135155,15498.633
129916,12550.709
87945,19204.332
115688,17880.342
21311,36983.727
18567,29299.871
7822,17631.494
25704,20834.44
75630,18114.951
74055,14399.356
20078,22105.928
144994,5227.4897
80902,4816.2256
192189,6274.789
145073,12506.25
54793,18232.773
105579,6029.861
21332,74971.055
28027,18298.863
85387,24660.285
185207,12859.643
69469,22543.326
170719,12416.442
34137,25701.57
68160,30500.273
94464,4112.537
177006,22538.102
51944,44255.79
145785,57186.055
22106,24918.324
135285,6493.9697
76093,29293.893
61854,48954.562
104416,11537.263
135544,14084.212
55503,29363.006
2807,22554.1
17076,244663.61
98301,5196.9497
90853,68273.96
190156,134311.06
160641,20566.963
163694,3949.0222
164860,28897.025
40264,20462.43
95224,11205.282
185684,19091.152
43662,12015.587
99305,23838.738
113225,28299.863
124449,23523.201
34112,30762.922
105724,20318.61
118971,8588.93
151968,12393.929
5817,22644.145
129356,21857.576
21450,18192.408
33922,17125.787
134525,19431.93
148236,16912.26
10284,44433.453
16561,18700.627
127005,5977.883
89446,19789.355
91691,44304.86
155981,19910.32
107105,18300.016
6464,22111.621
10779,26665.855
12060,7471.2993
25424,51846.902
69270,22870.637
845,25577.502
128405,11866.262
33909,47564.01
44306,17610.152
12274,23078.21
192330,3632.8542
134726,4972.5273
55886,21911.486
105162,164020.66
174793,9087.408
31994,19336.947
71143,33342.973
133508,5069.4844
17358,29136.752
47923,14363.244
48706,26818.084
53147,44858.887
167586,21991.582
151223,5385.2407
126647,25261.031
62383,325032.66
94368,245484.2
21813,31160.979
127034,16092.224
84436,42314.957
62338,15289.478
160664,9735.216
187255,15065.376
105062,24772.674
169655,19077.285
93294,11100.59
134760,4837.6865
49460,8055.836
27102,24162.219
55555,21828.58
166950,44462.957
99573,13367.718
68824,52178.3
138795,42574.586
47188,24203.34
128102,33036.14
21638,34469.96
107675,32157.463
160358,10983.858
150984,26376.588
73069,38318.168
454,32969.57
75741,18328.066
11190,17101.78
140223,20135.164
60772,44171.754
50885,30231.16
123209,22811.475
106524,17402.646
76743,9531.672
573,45401.61
120045,3138.65
1769,20181.572
105761,14542.771
62004,12806.503
167487,6006.0547
10250,25071.094
137276,24867.19
14638,23886.096
137076,28574.803
191955,32982.246
105107,5022.6323
44943,16637.441
62060,20329.6
51401,166088.03
153216,30345.14
76539,10684.652
34075,28289.312
21083,18547.047
7360,74898.016
175828,15048.245
149688,27849.16
115596,6601.219
171101,14446.894
120606,12154.325
28425,24355.65
85875,18638.488
94967,16859.986
146302,4219.658
82713,74753.16
3370,20601.219
29170,20823.652
133472,28623.68
152987,62322.344
115551,18425.332
124656,27223.24
168860,8326.828
74596,9856.935
157319,5029.875
107398,91954.266
178971,14866.476
41816,21380.322
139299,6033.485
37140,21106.02
62984,23047.947
34843,14679.983
22701,30332.236
162449,21363.223
152709,14235.752
32707,34321.105
51339,95660.36
160929,24441.209
180396,7123.6724
128699,7744.2964
27956,5597.901
71115,16211.679
84085,16902.762
88291,17026.969
37590,7517.226
96865,17176.1
179236,6691.375
182438,6763.907
30735,113094.57
26964,13796.054
187887,90588.586
158765,10399.417
8886,25233.174
106766,24732.639
127957,37484.83
155803,20578.146
148942,39583.45
96005,23981.275
175140,22513.783
83691,3973.5476
123658,5779.2173
37906,20927.914
63962,9801.535
132008,8000.6875
46094,45280.797
20169,18755.28
185578,7821.4136
168820,24201.355
109808,8327.805
97543,15045.188
16128,112832.68
171689,6610.4985
185386,12346.999
124309,128746.08
65011,5736.398
4530,42234.285
87613,17548.055
28387,59239.94
75734,19179.166
135395,17224.95
166130,32806.29
106329,116662.55
65570,22451.668
18077,36580.266
126123,21061.943
37588,8127.8115
63038,149123.77
48537,60772.438
73916,27987.531
175473,8684.341
64217,16968.14
12016,42419.484
125044,6481.6016
174284,9267.198
14534,31082.654
161213,15138.424
108464,10696.714
170811,10501.031
45614,50397.258
61409,9605.825
34277,20792.855
69763,18563.22
179183,22456.123
97311,16884.188
60439,13029.184
132858,30370.705
192254,3735.4697
48638,4500.1895
129393,9359.792
2021,11816.393
53218,41656.145
95271,23039.902
117570,20003.273
170323,17282.672
101146,23755.768
89378,27427.31
55245,4381.106
171153,6961.321
185953,27308.504
10798,15068.493
9556,37632.15
182125,45514.02
25611,20478.576
86260,92595.52
182536,21687.748
89725,17179.572
125234,20837.3
71427,16896.734
172516,14855.718
13500,16400.9
10120,37948.25
1942,26640.717
136564,30845.885
158305,22943.908
144470,33362.086
133732,34628.81
12770,37649.633
175035,49912.68
106600,5814.133
82117,20402.705
17783,54377.492
172227,3268.3733
71644,31631.234
79660,48627.594
163620,8854.265
60793,27071.242
63459,114780.17
39322,23788.186
147054,19448.746
83500,12672.956
79986,3814.2344
179277,12686.366
167960,9837.945
161778,18593.873
136268,19039.734
15767,20274.768
27928,15125.248
75709,19792.904
42455,17897.096
93428,19261.045
162602,18459.998
157229,17036.535
146243,4999.5024
88985,13488.336
95508,13107.125
122695,18053.469
45868,23070.377
67292,26225.664
3047,46222.297
23462,32917.168
311,21439.781
47408,21956.584
134264,15550.185
81403,10978.172
162812,108054.31
167719,25374.076
39691,14352.934
99288,18067.145
150735,16050.382
69107,15117.273
55824,4815.298
26044,47277.605
70222,6413.118
47071,33668.35
110030,11990.358
127227,50852.676
54528,23948.342
186637,4779.429
21511,12102.138
188001,8426.613
136868,33889.92
131058,10177.298
120191,14380.075
92562,22895.668
14307,34374.3
184468,10177.677
40762,19614.412
166507,50557.61
66802,4863.9165
6497,16455.64
39334,24928.996
20305,89936.18
16904,11728.451
111164,57441.418
86007,24492.145
147664,6730.3315
171031,41701.895
172989,23241.81
41103,114814.875
5980,16950.867
155904,9451.2295
13684,28478.117
8297,152244.61
102874,11119.523
138797,109675.14
66959,208929.67
61227,22632.184
111315,8838.91
180627,4442.127
124158,30856.652
102947,9287.946
83596,6004.199
90575,19040.568
26254,16472.818
9242,22576.135
113952,3746.7405
66021,25494.945
3743,47119.074
70786,110753.125
176632,31825.037
2374,76227.164
133157,14047.993
162940,8559.321
83140,12730.13
91375,14114.775
65081,45496.36
25755,16808.676
13095,70949.42
16752,9969.207
172409,29393.854
75643,60718.965
155218,75738.695
59677,59324.8
82309,46448.59
52798,19374.973
22632,6539.7305
184674,8167.1514
1616,26078.715
164163,21563.037
69091,60830.945
93443,12696.824
8502,25804.846
65002,24057.533
111428,23587.54
56462,251125.77
153095,4629.7275
78254,72278.086
7720,7977.4346
95859,33251.33
146296,16990.277
45381,75629.49
128323,8535.69
129419,22133.562
76854,17825.06
110675,2446.0957
20840,340353.34
99145,15410.496
21731,28008.545
56689,19154.746
105821,31729.94
67322,29888.79
95999,16430.676
46227,17741.992
149865,19873.006
165634,21705.213
7279,109393.516
158613,6688.721
164109,18276.541
166792,6632.398
77998,56032.074
172360,31510.62
182853,12499.883
108229,11792.189
28896,16156.255
68126,24256.787
134425,13477.574
96893,19535.092
103574,31869.562
31888,46230.41
163862,17920.92
115587,89264.38
2735,6240.802
98600,37645.574
59480,23775.984
157159,7852.4453
92966,128871.375
34839,15655.894
176936,10952.52
185425,19067.5
152036,8283.551
120904,61947.96
162551,59120.234
158574,31432.164
152070,9226.228
119234,67591.195
12085,14642.498
93206,54266.992
84322,11278.313
75436,28559.084
116046,91739.14
127393,55655.656
125653,7215.7183
131700,15551.476
140786,21224.342
55151,22064.078
49313,12948.679
23696,24239.883
41111,26788.1
142152,234890.5
176943,10063.382
68181,18887.008
111492,11256.532
163806,46745.973
38815,11039.085
14328,25367.93
114895,64255
78667,6225.4297
114769,13286.187
154224,22855.373
29218,31976.879
111830,98660.52
4230,20426.75
65203,9256.06
133662,22292.271
124645,32048.654
53493,13714.499
104402,31125.338
83402,10083.527
82415,10102.538
84078,19842.99
91241,19227.88
2965,16594.434
54070,51888.504
185274,198619.52
67915,9477.648
82930,12723.648
61268,228399.8
99609,5606.1924
170782,9825.409
152344,6019.9897
125878,9959.362
50914,13310.815
146729,16735.355
122975,88973.375
150063,7973.1753
188655,7937.4717
13809,15417.905
102170,28199.455
67984,10368.095
55850,9830.968
73770,13135.756
142179,46995.797
31147,20864.623
73760,7084.8643
26045,6506.703
150449,25591.434
163502,8248.676
190585,20596.19
82688,12823.539
19128,29279.703
62770,23767.664
814,13014.554
87999,12518.648
63420,17398.682
101487,15962.547
93986,15433.116
18863,21180.523
184780,6887.4077
12706,45775.55
130487,11566.082
171763,91663.234
191813,20540.09
126564,28742.123
113826,15304.416
152034,43856.65
38213,92530.29
102477,14239.432
176519,58541.12
156271,6715.1816
125177,64318.82
12859,42481.63
176255,18558.53
49151,32111.127
176267,34776.977
134569,13629.032
115778,9434.678
8206,22563.113
33223,37987.645
143967,5843.5894
105122,13552.316
8286,33413.32
73158,4348.0566
168036,20620.795
76799,15055.638
75920,15779.256
33268,18121.414
92252,74261.31
34661,63931.348
64534,24062.396
174554,29634.168
88015,37110.46
83035,16546.725
42866,31052.58
168243,8783.677
156058,8073.433
166398,21948.922
97119,28914.254
130629,13973.515
172392,20598.35
161519,3148.9575
63407,204009.45
146639,48574.617
23644,33102.46
59351,24391.541
144217,243793.9
103818,28002.908
140908,12987.921
146699,20071.857
157598,31702.021
115474,6421.7046
145533,72537.11
136763,16095.769
118206,42577.996
99193,10703.203
161741,52716.234
46037,34382.24
61137,16877.264
64324,22982.232
31217,259029.16
152551,13986.634
158798,21319.992
181813,8251.43
81985,34705.64
52013,77041.76
169663,47548.41
149336,27723.555
17227,191593.78
1738,17001.525
93627,17685.99
5093,11729.212
94808,242639.27
65902,6172.7783
252,36226.05
52469,32571.67
33435,43364.56
24369,63500.11
133946,17085.818
132596,18014.205
175106,15020.028
46173,48785.43
2124,23036.564
190301,15991.894
53461,22545.174
68396,15051.632
1063,20772.559
11453,58522.477
60571,38544.047
46026,18728.951
163367,3915.3845
139042,29413.959
127302,17933.555
82808,28421.059
60779,20902.584
97517,17729.104
184364,14009.542
174840,28021.074
156955,20654.805
99971,42098.324
107546,47190.535
80355,19092.684
74427,20494.44
48098,61429.137
65336,17505.615
179357,12780.527
109723,4682.644
112125,9340.38
180490,11750.059
25052,6046.8833
183732,22883.312
23750,13226.376
75336,528209.4
75756,12169.646
127154,14643.853
86133,24381.262
88575,16238.2
154770,20019.84
84969,19006.19
191213,7231.811
166541,24756.19
190451,26443.129
152872,41875.254
85091,16468.28
170143,17468.977
184282,5457.457
25925,27954.32
176137,6716.6675
49990,24703.668
118069,19449.748
104769,29774.223
69523,4840.585
88942,24133.41
34677,24247.791
8781,26157.025
73205,21269.162
84862,5050.342
172560,84183.37
184308,7289.4204
104951,11309.592
96416,10914.389
69304,25755.797
63115,16143.625
22211,44481.19
69608,7101.634
127534,41420.797
149711,24372.125
188056,22805.492
71523,9948.91
92492,5774.006
136985,33620.062
118209,5725.593
93350,30337.703
90392,58313.89
22138,24001.662
7323,4512.7773
35534,82066.54
45880,18672.13
52915,86465.875
123707,3512.015
168520,6343.114
187146,23583.67
70426,22239.418
164343,26694.889
141384,23881.018
164384,5699.356
75463,20736.932
116630,9922.588
154504,4825.292
61212,16046.724
132682,15197.993
90995,46386.88
95430,150960.75
11179,20622.742
11977,17022.486
31334,23144.068
122162,32949.516
84540,110743.73
172940,293276.2
78450,26099.639
118314,20475.607
62418,19909.371
61664,28496.564
34717,22074.158
14948,21804.361
172822,19328.945
1863,18953.12
45030,11927.8125
153692,93066.59
190146,49958.54
134295,7469.091
127671,57891.496
150681,26931.316
182224,6884.6035
115435,17466.844
77890,19268.762
2462,51247.363
21208,22689.863
45831,41966.047
2539,20085.012
103508,4505.454
177655,4470.763
186899,49397.418
70272,16500.02
85880,23198.584
134602,97815.29
153045,32337.156
128774,23664.055
125115,28441.34
71168,17912.975
82528,6798.3306
99370,25538.602
93631,156121.72
27229,23063.271
77096,15647.206
62169,41778.64
151824,16409.88
87247,22325.27
168502,48143.867
80804,6987.1206
85000,18369.906
88125,18427.809
121581,7738.449
12800,20713.984
4432,16633.395
84706,11996.74
47417,39378.023
103455,18613.354
116836,21509.39
136921,23839.99
40905,25926.53
191207,23595.705
69395,19382.717
21864,20531.414
56061,3139.8684
149351,7857.899
169939,25331.812
11111,27154.787
188775,55521.11
61178,24223.637
157515,94686.28
118656,39634.938
103050,223095.52
175185,4381.9
68744,23664.055
26839,19062.607
81763,8039.8335
185153,6941.552
142078,12778.846
25239,24910.008
136891,32153.63
151893,5405.0034
14416,26080.78
134120,40199.477
77608,54010.438
57959,7693.7896
139428,22793.686
164643,18837.719
31543,34649.75
17027,8169.722
120187,17975.387
150434,11903.472
63713,34203.836
7224,41347.23
76524,99449.22
60134,13029.655
182880,72521.125
48955,4721.6123
29405,31519.666
164633,25268.596
78314,32281.754
33263,4254.4976
68659,18004.861
94724,4473.045
21440,47856.574
112706,23252.096
47269,18409.646
150767,3809.8538
147630,28435.455
49559,67414.93
168652,2918.2065
163841,19246.65
92137,58512.88
148531,20581.07
106357,22756.457
152812,15132.881
102618,34605.5
35917,179844.66
54721,32719.146
190437,11192.701
26118,18532.371
175460,126802.52
153786,10706.94
127119,19127.803
50241,86559.516
155129,33883.168
5226,21412.012
21201,7654.3794
191840,21649.395
188719,45551.54
110354,43927.598
62125,3690.725
14167,9545.663
34312,15089.316
16835,16799.703
62706,15728.7295
136629,17004.396
176794,45630.887
27193,23187.723
10341,27618.367
170056,10989.768
94993,92758.32
67704,38160.047
176421,22877.879
152938,29931.49
58595,11878.977
30678,22932.248
170678,67808.38
66867,8402.347
137335,15232.179
160462,10649.749
64946,11942.872
133255,23657.15
34918,15317.1045
119583,26207.113
123205,83956.47
81690,13981.3125
11747,31709.037
37503,26038.828
95620,11989.9
45112,21184.342
120719,33638.055
105536,18732.541
91164,5966.7593
137367,48592.035
32168,16690.043
179761,38167.906
108480,20267.266
150416,45765.598
85429,23463.178
70685,30741.396
85474,7863.544
69984,20824.488
69022,29358.72
92026,15174.835
81942,13095.143
110619,18579.408
171328,19019.318
19437,20781.852
22677,41515.71
119297,4006.0227
116145,286277.34
50309,23397.307
118015,8407.653
117886,17952.172
152028,5207.0454
72343,15848.797
110707,87694.1
184160,26698.936
152103,10299.013
65867,10689.738
186321,94446.664
90289,7664.847
84697,70270.92
91013,6937.4487
31337,15224.671
63555,10592.65
21482,513815.78
107346,7556.385
56623,18998.543
136744,20507.734
36984,24627.29
51938,327902.9
113341,22062.416
102722,3934.3694
83139,9018.908
28609,28226.387
101408,18360.816
166475,46534.25
83469,15431.101
102000,6795.997
186476,4632.7085
65093,133646.66
37364,44542.53
176526,14455.879
82848,141677.83
183315,51760.99
86696,12347.623
21265,7907.4917
97012,15155.079
63479,146990.16
57764,12715.801
40616,23918.693
154622,13334.574
154792,3858.982
31082,28345.809
148721,10102.422
112064,13926.513
146544,18126.928
131871,4114.581
33249,15969.444
174885,22651.877
159197,19506.887
111717,11502.162
49529,89288.73
2469,21044.176
33742,13115.69
150756,34180.39
118315,10998.995
78626,12354.797
40575,19011.393
149521,33642.965
82916,33322.47
112518,27194.178
13448,32634.383
180140,28036.578
170602,13510.506
135562,7287.4604
139356,29616.764
23830,14556.703
31021,18002.56
156272,4910.487
102840,27980.059
170684,4680.086
167866,10210.332
166147,5500.114
146770,8652.597
132753,4252.9966
167244,13753.675
10405,20884.65
3933,15922.849
72441,17825.621
189954,5723.6655
21390,24726.814
59001,59029.19
131723,20616.174
100352,23156.256
187018,18089.557
175810,10488.5
14950,33479.89
60529,34799.637
23371,15090.756
66524,36302.76
190458,13372.78
184338,4979.674
112742,6336.572
74265,19438.473
38223,17001.947
48936,22365.76
149385,33874.184
31853,15372.024
20954,19400.73
189089,27734.82
65174,29970.535
186292,4623.603
96907,6318.836
162516,22704.236
4890,637968.44
110657,29546.688
135438,23523
75940,30525.736
122565,25725.676
169599,11981.899
112661,15776.156
122508,24232.533
31350,5103.6445
43550,18566.072
67038,17751.453
142437,18070.125
17148,134159.23
28467,27370.375
180465,86903.35
136609,16189.678
85869,7586.8857
76874,32218.92
81499,20998.707
107931,21301.275
28308,18506.816
55678,17480.275
147824,41958.684
130493,34185.215
117651,8759.978
94490,18664.885
149198,18685.74
26074,18718.309
104488,40424.723
172862,57910.215
67845,22710.799
165215,33007.984
130218,3616.7556
113624,22624.113
86992,10840.602
158042,25747.938
74476,18519.863
186709,191410.6
136856,42655.137
8265,10707.491
185119,11989.718
187488,13230.021
25202,23742.246
77702,9299.361
83242,209803.42
151085,17982.107
84195,27894.03
41935,54752.94
170823,5236.1416
31611,18189.408
164459,28325.488
7030,20773.432
141042,50721.324
159225,9212.266
45863,9695.911
143231,15021.6045
104502,61362.27
88019,15444.026
177005,10372.822
93360,25177.959
153892,14123.716
185809,5520.551
33552,47662.59
166767,48296.22
42472,11088.306
83562,15566.343
147285,236693.48
170826,5625.4517
145200,9664.644
164436,25870.957
71270,17220.68
85316,78438.945
11408,18061.424
162844,20158.393
150745,7655.2993
49079,4256.048
148737,17353.74
142861,7528.3394
108509,6474.2686
27336,38631.19
192373,4739.4956
101728,86583.21
140624,12767.614
120965,17765.29
125280,23037.113
192331,9523.586
164370,59288.094
70434,27959.146
79242,27713.352
18058,239286.98
105547,14476.463
95598,46478.41
137590,19642.564
111105,39751.035
96915,13773.009
111652,23326.234
7261,48355.766
74095,16031.886
77658,3177.5347
49262,20999.889
110907,6116.0737
104166,33641.168
116855,9256.192
136088,7782.1733
110538,20309.95
149423,2799.3123
128791,16273.189
80683,10934.913
113866,20306.617
18394,35180.07
42845,6796.4053
84481,15782.312
166329,9476.835
118625,15049.264
180982,12610.951
44544,60993.19
135520,14070.411
143537,29052.152
182767,15693.011
104661,20744.764
132055,18090.799
100931,22140.234
187679,40702.32
117434,15703.85
166181,76811.18
27814,21031.436
56558,16820.863
61141,59418.28
147771,14080.935
26709,42333.242
132607,39540.55
70570,40032.1
36671,30813.572
65064,4480.1875
20869,16488.064
30185,20070.594
159086,7694.531
125309,27425.322
101091,58000.746
143841,13433.956
74662,29213.852
41668,7490.2905
37516,19783.242
149643,40889.418
155583,248677.95
106445,8093.299
99209,40886.418
192054,38748.93
111662,4591.9814
176342,9844.637
33200,17871.58
105849,24581.158
62780,15596.106
11094,85595.95
8273,4124.281
56672,30990.01
63951,16760.975
41350,18408.47
91474,19663.838
168187,13573.18
138804,383734.47
71202,18662.18
37915,16611.79
185666,36240.01
90218,34477.492
111359,8835.159
183169,64309.746
64335,3569.1519
107469,26979.412
153250,27183.885
185351,44018.64
136472,50908.234
173405,3690.352
116907,18692.604
45693,42181.434
154894,25449.373
56018,30088.268
169046,28728.941
86443,20110.234
173083,37152.562
36887,38311.336
40889,44135.414
146626,6470.7437
92132,8981.313
104575,19166.111
315,22761.406
75440,55305.285
185810,38253.25
192006,13263.601
139520,7103.8486
80123,17717.002
40536,21955.998
28285,13272.192
52445,23672.451
153981,75307.63
165426,25751.572
68215,7308.068
37606,37464.6
18360,35238.867
132041,78552.51
104696,12908.484
47695,27966.986
33184,19459.209
176173,6695.237
169090,17704.03
104439,110774.88
146160,6780.117
39937,21966.428
58606,19552.518
169391,20285.191
98878,19953.547
73687,29534.404
183086,5029.971
89939,22675.91
103451,10554.504
145590,31503.799
137819,5580.391
49361,123092.07
118207,15461.696
30230,16213.24
87338,17468.143
39352,15762.096
141916,7170.3887
117627,6050.506
570,19210.285
130720,28178.996
88543,7403.1953
29849,22310.967
82547,26767.084
25831,4667.8457
130207,113851.87
69264,44274.324
6492,46018.918
16474,25185.738
115407,4220.7007
103130,13680.183
140707,5504.007
103498,10723.75
180630,31179.766
30393,8208.889
152526,48372.875
19424,38307.793
164276,17500.492
5330,14701.602
130845,3827.5273
154967,7083.3037
31173,26204.988
99744,11728.272
140104,20508.164
63224,24928.973
82910,33816.957
124441,12887.0205
16690,24559.11
80616,19744.076
139697,30167.568
155226,18246.15
167615,5255.663
149044,40532.04
169678,12790.733
103898,18415.828
127032,21669.803
117639,13959.556
50468,40726.703
30302,13070.152
135228,5002.9556
89785,23057.707
91439,24229.875
17137,13123.961
71042,14390.488
134324,4705.0396
132785,17074.482
106972,16591.633
51789,17133.121
159050,50119.79
85551,30254.436
127242,67864.414
14326,12226.975
145778,17829.803
104459,6412.745
32394,6515.539
112220,32247.385
336,37095.492
149380,9343.748
131018,5366.287
109442,23743.559
52207,26132.316
162027,16497.045
84833,615857.9
1711,21369.682
57390,18226.863
55980,9981.631
6410,21959.914
94344,14782.37
10721,34669.684
11724,202603.19
2180,41400.023
74699,17724.402
2525,109549.18
146047,9950.761
19384,26274.908
136748,19994.348
167903,22542.701
48915,21807.314
185816,101916
94799,19699.5
161495,45225.168
91512,11286.738
183008,17226.773
94330,11454.194
80674,14360.628
153967,19416.148
77030,30134.357
5526,30635.977
34749,17633.746
151683,22436.3
5070,17396.441
80075,70020.46
107605,62776.113
85098,17352.432
122993,3078.7678
147899,110850.555
73587,11275.636
60359,26194.195
146071,15555.169
82326,19176.094
126022,44938.188
85318,8793.608
135851,125262.26
105461,13585.91
187173,43116.97
49219,36879.332
28302,16124.792
157402,44260.137
101063,69865.18
67179,28836.982
100432,37612.38
13873,18591.213
96006,41175
170318,27729.479
62711,16949.188
154469,30139.934
87242,4949.916
37796,45407.758
69411,97369.664
82255,7278.966
37315,28350.514
37592,9564.006
31119,20230.922
143251,24393.426
115524,13445.556
155941,37661.305
86968,63411.15
138302,17794.912
118743,24224.793
111971,21281.234
68274,34814.074
73624,51532.695
39726,23321.496
94203,16936.277
135500,21306.863
122394,5846.0474
46532,48978.8
44800,10202.408
48037,20847.18
80031,58736.57
139190,12675.35
18704,8402.339
93593,4050.2112
190559,55973.06
161645,18680.021
20857,268268.97
22278,38619.66
117531,20548.945
10511,48884.164
123183,18910.385
89243,20857.082
141851,97910.67
75394,14691.496
127264,9076.832
83636,39073.555
112555,12924.029
96692,11750.607
100032,62210.17
152091,30974.734
102880,20260.715
123149,6037.8423
128831,23459.889
28601,23554.54
188773,16040.374
17826,18822.258
125028,16141.331
33750,7805.5566
19518,28582.244
166471,16393.441
18289,22970.729
175732,3056.9885
3190,21112.139
55486,4651.1064
150008,44112.99
30823,54231.344
107568,32746.117
58100,17570.143
170304,69724.336
160806,13648.387
181540,109046.04
90896,15994.472
7423,33640.973
114274,4665.865
19628,15431.821
52047,15324.658
129207,18710.527
172893,17889.723
190442,27975.336
12714,21036.209
141812,28729.105
75198,29102.51
74296,9901.338
156981,21606.8
5611,16182.87
138761,24352.027
176585,15171.767
137981,34155.168
151585,189875.75
19962,53048.887
114374,21052.404
55061,488139.38
50844,5341.1826
171702,11826.618
93613,18530.074
63197,5141.878
25260,26475.707
169903,10365.179
76932,37974.17
190725,43920.184
108008,4606.4604
375,13400.023
152358,29839.887
143653,13963.218
191499,8642.255
48938,9554.661
127118,9634.652
53061,16716.07
150531,172915
16724,9181.086
41379,10100.274
128986,18045.395
124415,31290.549
146288,15417.876
41500,40696.69
186983,14505.056
125919,20378.885
119861,535441.25
114483,10480.661
70902,19942.455
118369,37699.86
149250,10889.592
167545,16306.248
66087,21837.096
128989,8636.874
126299,19145.797
181832,43502.45
151491,17589.172
128821,23106.93
54486,14839.774
95288,28316.764
151578,45641.16
16522,70391.18
3426,12492.875
148327,7479.712
124224,34709.22
68106,90894.76
174834,17512.695
12121,37774.61
69364,4350.9233
2292,28180.26
182653,50499.348
80158,17217.871
56214,23283.605
129969,16789.21
93901,55314.887
103371,23319.562
59052,93820.14
65272,286081.66
157012,19234.117
79824,19177.062
91632,41931.64
70482,28850.213
33579,9805.92
17239,42534.734
185205,41557.305
151311,6425.0986
65285,16870.217
175856,32175.225
101528,3419.475
34745,21398.273
134632,74658.76
171757,21299.812
180751,125540.195
123401,4242.2095
34636,54402.855
44449,17927.246
116987,7134.87
135220,27394.086
50652,9132.28
92803,66479.03
145648,4118.389
141917,14268.223
131516,310982.94
107038,19839.148
101492,17225.902
170107,8444.44
156224,10385.789
13430,27467.832
9021,19056.465
177554,20013.559
123626,17949.52
59160,36559.688
104254,21862.934
58196,43984.19
175127,5544.78
173025,26590.637
87474,14196.26
141681,7789.5464
165259,16968.854
97120,54789.504
153438,18397.045
111132,5246.4536
167071,33815.633
53887,6176.777
137892,75747.66
60906,12327.645
35097,31752.553
133872,44770.844
118398,14893.665
37431,12692.296
84990,17391.93
125124,11814.511
52989,51114.164
179762,13169.573
9107,16886.055
91133,15482.501
96795,9815.566
119582,21617.85
121609,6691.675
185516,11872.271
102763,34719.445
75470,18011.387
42741,23066.352
100658,51350.1
42991,17596.352
128398,24528.656
35081,4896.2056
47356,18704.371
31795,34052.2
150227,8696.964
45789,22747.408
177070,20705.176
1123,31063.717
40473,19854.328
187894,27622.926
133121,53330.26
51899,16113.631
75291,18294.188
45792,15299.439
72380,22562.338
16511,24593.61
128030,23476.922
17864,54225.965
188180,17881.553
129077,20472.502
148679,24810.006
130466,7370.262
136084,32318.596
55801,6420.425
15258,20378.049
74356,11931.226
71101,19551.213
69990,17348.361
62877,21502.111
140162,9471.812
176118,8830.905
11961,43814.72
2866,34757.777
186099,11165.525
78887,19351.982
118321,18720.969
187845,2224.7002
151261,40116.1
171262,58135.04
30676,6243.0757
86836,22936.25
55170,37965.445
152152,6154.4214
2537,15782.598
117083,7084.891
90324,12532.708
19000,84163.3
29239,34453.004
42907,25826.389
50783,16313.916
165990,4639.9556
11369,26284.256
20753,20004.133
81161,22742.508
64680,34795.023
190265,30702.87
44825,23593.77
71990,40268.848
127609,17883.377
166327,9907.638
63597,93600.56
101919,11811.458
83751,8512.814
86134,16281.712
145415,246134.72
83355,10949.752
109916,70045.91
178615,10574.483
18347,13383.842
160329,32961.336
57073,15708.059
191603,15841.181
52274,24445.498
107148,24528.61
41905,179214.42
82578,20192.14
2846,75477.24
116329,38558.863
1186,21185.17
132625,209373.08
109410,7075.6406
113994,663033.7
163450,23996.924
37778,20848.81
144109,8473.685
99701,17266.477
168928,6563.9175
23782,75632.805
139757,20023.887
124763,15387.998
118742,7211.3154
80809,33606.855
108853,23769.613
89553,5181.287
187993,13169.899
142531,34493.08
8132,44873.434
30290,15726.72
170237,10442.081
63480,38156.008
152557,13713.544
191557,47350.39
79143,28867.992
29033,92843.82
140238,17694.34
134604,46503.02
91598,43336.32
114985,12430.897
